bico_injetor_id;fornecedor;data_cotacao;uso_anual;qtde_min_pedido;desconto_qtde;quanitdade;custo
BI-01186;F-0066;2013-06-01;0;0;Sim;50;4.03398563344703
BI-01186;F-0066;2013-06-01;0;0;Sim;100;3.89210062151199
BI-01186;F-0066;2013-06-01;0;0;Sim;250;3.80585679072795
BI-01187;F-0066;2013-06-01;0;0;Sim;1;27.7371288037702
BI-01187;F-0066;2013-06-01;0;0;Sim;2;15.877211041436
BI-01187;F-0066;2013-06-01;0;0;Sim;5;8.76348603128147
BI-01187;F-0066;2013-06-01;0;0;Sim;10;6.3903896551916
BI-01187;F-0066;2013-06-01;0;0;Sim;25;4.96875747678372
BI-01187;F-0066;2013-06-01;0;0;Sim;50;4.55979479532392
BI-01187;F-0066;2013-06-01;0;0;Sim;100;4.37339683846809
BI-01187;F-0066;2013-06-01;0;0;Sim;250;4.25933241710855
BI-01188;F-0066;2013-06-01;0;0;Sim;1;21.616598877161
BI-01188;F-0066;2013-06-01;0;0;Sim;2;12.0518798373052
BI-01188;F-0066;2013-06-01;0;0;Sim;5;6.31527406063776
BI-01188;F-0066;2013-06-01;0;0;Sim;10;4.40121742904358
BI-01188;F-0066;2013-06-01;0;0;Sim;25;3.25500909733312
BI-01188;F-0066;2013-06-01;0;0;Sim;50;2.93785436477246
BI-01188;F-0066;2013-06-01;0;0;Sim;100;2.79596935283742
BI-01188;F-0066;2013-06-01;0;0;Sim;250;2.71250758111093
BI-01189;F-0066;2013-06-01;0;0;Sim;1;27.6063720280654
BI-01189;F-0066;2013-06-01;0;0;Sim;2;15.7464542657312
BI-01189;F-0066;2013-06-01;0;0;Sim;5;8.62994719651909
BI-01189;F-0066;2013-06-01;0;0;Sim;10;6.25963287948677
BI-01189;F-0066;2013-06-01;0;0;Sim;25;4.83521864202133
BI-01189;F-0066;2013-06-01;0;0;Sim;50;4.42903801961908
BI-01189;F-0066;2013-06-01;0;0;Sim;100;4.2398580037057
BI-01189;F-0066;2013-06-01;0;0;Sim;250;4.12857564140372
BI-01191;F-0066;2013-08-01;0;0;Sim;1;21.7696121253262
BI-01191;F-0066;2013-08-01;0;0;Sim;2;12.2048930854704
BI-01191;F-0066;2013-08-01;0;0;Sim;5;6.46550524974544
BI-01191;F-0066;2013-08-01;0;0;Sim;10;4.55423067720882
BI-01191;F-0066;2013-08-01;0;0;Sim;25;3.4052402864408
BI-01191;F-0066;2013-08-01;0;0;Sim;50;3.09086761293769
BI-01191;F-0066;2013-08-01;0;0;Sim;100;2.94898260100265
BI-01191;F-0066;2013-08-01;0;0;Sim;250;2.86552082927616
BI-01194;F-0064;1995-10-09;5;1;Não;1;35.0678544204136
BI-01195;F-0066;2013-08-01;0;0;Sim;1;21.9420997868943
BI-01195;F-0066;2013-08-01;0;0;Sim;2;12.3773807470385
BI-01195;F-0066;2013-08-01;0;0;Sim;5;6.63799291131352
BI-01195;F-0066;2013-08-01;0;0;Sim;10;4.72393627971935
BI-01195;F-0066;2013-08-01;0;0;Sim;25;3.57772794800888
BI-01195;F-0066;2013-08-01;0;0;Sim;50;3.26057321544822
BI-01195;F-0066;2013-08-01;0;0;Sim;100;3.11868820351318
BI-01195;F-0066;2013-08-01;0;0;Sim;250;3.03522643178669
BI-01197;F-0066;2013-11-11;182;0;Sim;1;20.8181479276442
BI-01197;F-0066;2013-11-11;182;0;Sim;2;11.2534288877884
BI-01197;F-0066;2013-11-11;182;0;Sim;5;5.51404105206345
BI-01197;F-0066;2013-11-11;182;0;Sim;10;3.60276647952683
BI-01197;F-0066;2013-11-11;182;0;Sim;25;2.45377608875881
BI-01197;F-0066;2013-11-11;182;0;Sim;50;2.1394034152557
BI-01197;F-0066;2013-11-11;182;0;Sim;100;1.99751840332067
BI-01197;F-0066;2013-11-11;182;0;Sim;250;1.91405663159418
BI-01198;F-0066;2013-11-11;177;0;Sim;1;21.4858421014561
BI-01198;F-0066;2013-11-11;177;0;Sim;2;11.9211230616004
BI-01198;F-0066;2013-11-11;177;0;Sim;5;6.18173522587537
BI-01198;F-0066;2013-11-11;177;0;Sim;10;4.27046065333875
BI-01198;F-0066;2013-11-11;177;0;Sim;25;3.12147026257073
BI-01198;F-0066;2013-11-11;177;0;Sim;50;2.80431553001007
BI-01198;F-0066;2013-11-11;177;0;Sim;100;2.66521257713259
BI-01198;F-0066;2013-11-11;177;0;Sim;250;2.57896874634855
BI-01199;F-0066;2014-02-01;11;0;Sim;1;23.0799619414321
BI-01199;F-0066;2014-02-01;11;0;Sim;2;13.5152429015763
BI-01199;F-0066;2014-02-01;11;0;Sim;5;7.77585506585134
BI-01199;F-0066;2014-02-01;11;0;Sim;10;5.86458049331471
BI-01199;F-0066;2014-02-01;11;0;Sim;25;4.7155901025467
BI-01199;F-0066;2014-02-01;11;0;Sim;50;4.40121742904358
BI-01199;F-0066;2014-02-01;11;0;Sim;100;4.25933241710855
BI-01199;F-0066;2014-02-01;11;0;Sim;250;4.17587064538206
BI-01202;F-0066;2008-07-25;1;1;Não;1;42.1954897258559
BI-01205;F-0066;2013-08-11;0;0;Sim;1;21.1659053098379
BI-01205;F-0066;2013-08-11;0;0;Sim;2;11.6011862699821
BI-01205;F-0066;2013-08-11;0;0;Sim;5;5.86179843425716
BI-01205;F-0066;2013-08-11;0;0;Sim;10;3.95052386172054
BI-01205;F-0066;2013-08-11;0;0;Sim;25;2.80153347095252
BI-01205;F-0066;2013-08-11;0;0;Sim;50;2.48716079744941
BI-01205;F-0066;2013-08-11;0;0;Sim;100;2.34527578551437
BI-01205;F-0066;2013-08-11;0;0;Sim;250;2.25903195473033
BI-01219;F-0062;2011-04-12;1789;1;Sim;1;1.59690189903351
BI-01219;F-0062;2011-04-12;1789;25;Sim;1;1.64697896206941
BI-01219;F-0062;2013-05-01;1789;1;Sim;1;1.59690189903351
BI-01227;F-0072;2013-01-16;60;1;Sim;1;4.6933336300863
BI-01228;F-0072;2004-12-22;10;1;Não;1;6.88559616743544
BI-01229;F-0066;1997-11-21;0;0;Sim;1;237.298509372757
BI-01229;F-0066;1997-11-21;0;0;Sim;3;166.041630731737
BI-01229;F-0066;1997-11-21;0;0;Sim;5;151.332884494472
BI-01230;F-0066;2013-07-01;0;0;Sim;1;28.4298615091001
BI-01230;F-0066;2013-07-01;0;0;Sim;2;16.5699437467659
BI-01230;F-0066;2013-07-01;0;0;Sim;5;9.45343667755379
BI-01230;F-0066;2013-07-01;0;0;Sim;10;7.08312236052147
BI-01230;F-0066;2013-07-01;0;0;Sim;25;5.65870812305604
BI-01230;F-0066;2013-07-01;0;0;Sim;50;5.25252750065378
BI-01230;F-0066;2013-07-01;0;0;Sim;100;5.06334748474041
BI-01230;F-0066;2013-07-01;0;0;Sim;250;4.95206512243842
BI-01231;F-0072;2014-05-27;15;1;Não;1;14.2218859021939
BI-01236;F-0041;2013-08-05;1;30;Não;30;3.8642800309365
BI-01241;F-0026;2006-03-08;40;10;Sim;1;41.4554620165477
BI-01241;F-0081;2014-06-09;5;1;Sim;1;29.3507230571491
BI-01242;F-0066;2013-10-01;0;0;Sim;1;29.0752992104516
BI-01242;F-0066;2013-10-01;0;0;Sim;2;17.2153814481174
BI-01242;F-0066;2013-10-01;0;0;Sim;5;10.1016564379629
BI-01242;F-0066;2013-10-01;0;0;Sim;10;7.72856006187299
BI-01242;F-0066;2013-10-01;0;0;Sim;25;6.30414582440756
BI-01242;F-0066;2013-10-01;0;0;Sim;50;5.89796520200531
BI-01242;F-0066;2013-10-01;0;0;Sim;100;5.71156724514948
BI-01242;F-0066;2013-10-01;0;0;Sim;250;5.59750282378994
BI-01243;F-0066;2009-12-03;62;0;Sim;15;14.9424391980993
BI-01243;F-0066;2009-12-03;62;0;Sim;30;11.6123145062123
BI-01243;F-0066;2009-12-03;62;0;Sim;50;10.1767720325167
BI-01243;F-0066;2009-12-03;62;0;Sim;60;9.7678093510569
BI-01243;F-0066;2009-12-03;62;0;Sim;100;7.91495801872882
BI-01243;F-0066;2009-12-03;62;0;Sim;200;7.50877739632657
BI-01243;F-0066;2009-12-03;62;0;Sim;300;7.37523856156418
BI-01243;F-0066;2009-12-03;62;0;Sim;400;7.30568708512544
BI-01247;F-0066;2013-08-01;0;0;Sim;1;21.394034152557
BI-01247;F-0066;2013-08-01;0;0;Sim;2;11.8293151127012
BI-01247;F-0066;2013-08-01;0;0;Sim;5;6.08992727697624
BI-01247;F-0066;2013-08-01;0;0;Sim;10;4.17587064538206
BI-01247;F-0066;2013-08-01;0;0;Sim;25;3.02966231367159
BI-01247;F-0066;2013-08-01;0;0;Sim;50;2.71250758111093
BI-01247;F-0066;2013-08-01;0;0;Sim;100;2.5706225691759
BI-01247;F-0066;2013-08-01;0;0;Sim;250;2.48716079744941
BI-01248;F-0064;2014-01-13;20;0;Sim;5;12.9337925585484
BI-01248;F-0064;2014-01-13;20;0;Sim;10;7.7007394712975
BI-01248;F-0064;2014-01-13;20;0;Sim;15;5.95638844221385
BI-01248;F-0064;2014-01-13;20;0;Sim;20;5.0856039572008
BI-01250;F-0072;2012-07-10;8;0;Sim;4;12.9643952081815
BI-01250;F-0072;2012-07-10;8;0;Sim;8;10.9501844505155
BI-01250;F-0072;2012-07-10;8;0;Sim;12;9.71216816990591
BI-01250;F-0072;2012-07-10;8;0;Sim;16;8.16534333390829
BI-01251;F-0072;2012-07-10;1;0;Sim;1;33.2956828007545
BI-01251;F-0072;2012-07-10;1;0;Sim;2;23.7253996427836
BI-01251;F-0072;2012-07-10;1;0;Sim;3;19.4243363398118
BI-01251;F-0072;2012-07-10;1;0;Sim;4;13.9047311696333
BI-01252;F-0072;2011-06-15;4;1;Não;1;12.4218936919593
BI-01253;F-0066;2014-02-01;1;0;Sim;1;39.2687635973136
BI-01253;F-0066;2014-02-01;1;0;Sim;2;27.4088458349794
BI-01253;F-0066;2014-02-01;1;0;Sim;5;20.2923387657673
BI-01253;F-0066;2014-02-01;1;0;Sim;10;17.9192423896774
BI-01253;F-0066;2014-02-01;1;0;Sim;25;16.4976102112696
BI-01253;F-0066;2014-02-01;1;0;Sim;50;16.0886475298098
BI-01253;F-0066;2014-02-01;1;0;Sim;100;15.9022495729539
BI-01257;F-0072;2014-07-12;5;1;Sim;1;12.9866516806419
BI-01259;F-0072;2013-02-11;1500;1;Não;1;1.38824746971729
BI-01264;F-0066;1999-06-03;20;1;Não;1;19.212899851438
BI-01267;F-0066;2013-07-21;0;0;Sim;1;21.2410209043918
BI-01267;F-0066;2013-07-21;0;0;Sim;2;11.676301864536
BI-01267;F-0066;2013-07-21;0;0;Sim;5;5.936914028811
BI-01267;F-0066;2013-07-21;0;0;Sim;10;4.02563945627438
BI-01267;F-0066;2013-07-21;0;0;Sim;25;2.87664906550636
BI-01267;F-0066;2013-07-21;0;0;Sim;50;2.56227639200325
BI-01267;F-0066;2013-07-21;0;0;Sim;100;2.42039138006822
BI-01267;F-0066;2013-07-21;0;0;Sim;250;2.33414754928418
BI-01268;F-0066;2013-06-30;0;0;Sim;1;21.3077903217729
BI-01268;F-0066;2013-06-30;0;0;Sim;2;11.7430712819172
BI-01268;F-0066;2013-06-30;0;0;Sim;5;6.00368344619219
BI-01268;F-0066;2013-06-30;0;0;Sim;10;4.08962681459802
BI-01268;F-0066;2013-06-30;0;0;Sim;25;2.94341848288755
BI-01268;F-0066;2013-06-30;0;0;Sim;50;2.62626375032689
BI-01268;F-0066;2013-06-30;0;0;Sim;100;2.48437873839186
BI-01268;F-0066;2013-06-30;0;0;Sim;250;2.40091696666537
BI-01270;F-0041;2013-12-26;1;80;Sim;80;9.14462812216578
BI-01270;F-0041;2013-09-10;1;80;Sim;80;9.14462812216578
BI-01273;F-0066;2013-07-21;0;0;Sim;1;21.0351485341331
BI-01273;F-0066;2013-07-21;0;0;Sim;2;11.4704294942773
BI-01273;F-0066;2013-07-21;0;0;Sim;5;5.73104165855233
BI-01273;F-0066;2013-07-21;0;0;Sim;10;3.81698502695815
BI-01273;F-0066;2013-07-21;0;0;Sim;25;2.67077669524769
BI-01273;F-0066;2013-07-21;0;0;Sim;50;2.35362196268702
BI-01273;F-0066;2013-07-21;0;0;Sim;100;2.21173695075199
BI-01273;F-0066;2013-07-21;0;0;Sim;250;2.1282751790255
BI-01274;F-0066;2013-07-01;0;0;Sim;1;21.956010082182
BI-01274;F-0066;2013-07-01;0;0;Sim;2;12.3912910423262
BI-01274;F-0066;2013-07-01;0;0;Sim;5;6.65468526565882
BI-01274;F-0066;2013-07-01;0;0;Sim;10;4.74062863406464
BI-01274;F-0066;2013-07-01;0;0;Sim;25;3.59442030235418
BI-01274;F-0066;2013-07-01;0;0;Sim;50;3.27726556979351
BI-01274;F-0066;2013-07-01;0;0;Sim;100;3.13538055785848
BI-01274;F-0066;2013-07-01;0;0;Sim;250;3.05191878613199
BI-01278;F-0066;2013-07-21;0;0;Sim;1;21.0268023569604
BI-01278;F-0066;2013-07-21;0;0;Sim;2;11.4620833171047
BI-01278;F-0066;2013-07-21;0;0;Sim;5;5.72269548137968
BI-01278;F-0066;2013-07-21;0;0;Sim;10;3.8086388497855
BI-01278;F-0066;2013-07-21;0;0;Sim;25;2.66243051807504
BI-01278;F-0066;2013-07-21;0;0;Sim;50;2.34527578551437
BI-01278;F-0066;2013-07-21;0;0;Sim;100;2.20339077357934
BI-01278;F-0066;2013-07-21;0;0;Sim;250;2.11992900185285
BI-01279;F-0072;2013-01-16;10;1;Sim;1;5.65314400494094
BI-01279;F-0072;2013-01-16;10;6;Sim;1;4.99936012641676
BI-01282;F-0066;2000-11-01;320;1;Não;1;21.3300467942333
BI-01286;F-0066;2013-07-21;0;0;Sim;1;22.0756386216567
BI-01286;F-0066;2013-07-21;0;0;Sim;2;12.5109195818009
BI-01286;F-0066;2013-07-21;0;0;Sim;5;6.77431380513346
BI-01286;F-0066;2013-07-21;0;0;Sim;10;4.86025717353928
BI-01286;F-0066;2013-07-21;0;0;Sim;25;3.71126678277126
BI-01286;F-0066;2013-07-21;0;0;Sim;50;3.39689410926815
BI-01286;F-0066;2013-07-21;0;0;Sim;100;3.25500909733312
BI-01286;F-0066;2013-07-21;0;0;Sim;250;3.17154732560663
BI-01287;F-0066;2013-07-21;0;0;Sim;1;21.2577132587371
BI-01287;F-0066;2013-07-21;0;0;Sim;2;11.6929942188813
BI-01287;F-0066;2013-07-21;0;0;Sim;5;5.9536063831563
BI-01287;F-0066;2013-07-21;0;0;Sim;10;4.03954975156213
BI-01287;F-0066;2013-07-21;0;0;Sim;25;2.89334141985166
BI-01287;F-0066;2013-07-21;0;0;Sim;50;2.576186687291
BI-01287;F-0066;2013-07-21;0;0;Sim;100;2.43430167535596
BI-01287;F-0066;2013-07-21;0;0;Sim;250;2.35083990362947
BI-01290;F-0062;2005-05-09;295;1;Sim;1;4.54866655909372
BI-01292;F-0066;2013-04-07;0;0;Sim;1;22.907474279864
BI-01292;F-0066;2013-04-07;0;0;Sim;2;13.3427552400082
BI-01292;F-0066;2013-04-07;0;0;Sim;5;7.60336740428326
BI-01292;F-0066;2013-04-07;0;0;Sim;10;5.69209283174663
BI-01292;F-0066;2013-04-07;0;0;Sim;25;4.54310244097862
BI-01292;F-0066;2013-04-07;0;0;Sim;50;4.22594770841795
BI-01292;F-0066;2013-04-07;0;0;Sim;100;4.08684475554047
BI-01292;F-0066;2013-04-07;0;0;Sim;250;4.00060092475643
BI-01293;F-0072;2013-01-16;40;1;Sim;1;5.572464292272
BI-01296;F-0072;2014-05-21;60;1;Sim;1;7.87322713286558
BI-01301;F-0066;2013-12-02;1;0;Sim;1;23.6335916938845
BI-01301;F-0066;2013-12-02;1;0;Sim;2;14.0688726540287
BI-01301;F-0066;2013-12-02;1;0;Sim;5;8.33226687736127
BI-01301;F-0066;2013-12-02;1;0;Sim;10;6.4182102457671
BI-01301;F-0066;2013-12-02;1;0;Sim;25;5.26921985499908
BI-01301;F-0066;2013-12-02;1;0;Sim;50;4.95484718149597
BI-01301;F-0066;2013-12-02;1;0;Sim;100;4.81296216956093
BI-01301;F-0066;2013-12-02;1;0;Sim;250;4.72950039783445
BI-01302;F-0066;2013-10-01;0;0;Sim;1;29.0558247970488
BI-01302;F-0066;2013-10-01;0;0;Sim;2;17.1959070347145
BI-01302;F-0066;2013-10-01;0;0;Sim;5;10.0793999655025
BI-01302;F-0066;2013-10-01;0;0;Sim;10;7.70908564847015
BI-01302;F-0066;2013-10-01;0;0;Sim;25;6.28467141100471
BI-01302;F-0066;2013-10-01;0;0;Sim;50;5.87849078860246
BI-01302;F-0066;2013-10-01;0;0;Sim;100;5.68931077268908
BI-01302;F-0066;2013-10-01;0;0;Sim;250;5.5780284103871
BI-01303;F-0066;2013-10-01;0;0;Sim;1;29.0558247970488
BI-01303;F-0066;2013-10-01;0;0;Sim;2;17.1959070347145
BI-01303;F-0066;2013-10-01;0;0;Sim;5;10.0793999655025
BI-01303;F-0066;2013-10-01;0;0;Sim;10;7.70908564847015
BI-01303;F-0066;2013-10-01;0;0;Sim;25;6.28467141100471
BI-01303;F-0066;2013-10-01;0;0;Sim;50;5.87849078860246
BI-01303;F-0066;2013-10-01;0;0;Sim;100;5.68931077268908
BI-01303;F-0066;2013-10-01;0;0;Sim;250;5.5780284103871
BI-01305;F-0066;2014-01-22;1;0;Sim;1;22.3065495234333
BI-01305;F-0066;2014-01-22;1;0;Sim;2;12.7418304835775
BI-01305;F-0066;2014-01-22;1;0;Sim;5;7.00244264785253
BI-01305;F-0066;2014-01-22;1;0;Sim;10;5.0911680753159
BI-01305;F-0066;2014-01-22;1;0;Sim;25;3.94217768454789
BI-01305;F-0066;2014-01-22;1;0;Sim;50;3.62780501104477
BI-01306;F-0066;2014-01-22;1;0;Sim;1;21.6110347590459
BI-01306;F-0066;2014-01-22;1;0;Sim;2;12.0463157191901
BI-01306;F-0066;2014-01-22;1;0;Sim;5;6.30970994252266
BI-01306;F-0066;2014-01-22;1;0;Sim;10;4.39565331092848
BI-01306;F-0066;2014-01-22;1;0;Sim;25;3.24666292016047
BI-01306;F-0066;2014-01-22;1;0;Sim;50;2.93229024665736
BI-01307;F-0066;2013-08-01;0;0;Sim;1;21.6277271133912
BI-01307;F-0066;2013-08-01;0;0;Sim;2;12.0630080735354
BI-01307;F-0066;2013-08-01;0;0;Sim;5;6.32640229686796
BI-01307;F-0066;2013-08-01;0;0;Sim;10;4.41234566527378
BI-01307;F-0066;2013-08-01;0;0;Sim;25;3.26335527450577
BI-01307;F-0066;2013-08-01;0;0;Sim;50;2.94898260100265
BI-01307;F-0066;2013-08-01;0;0;Sim;100;2.80709758906762
BI-01307;F-0066;2013-08-01;0;0;Sim;250;2.72363581734113
BI-01312;F-0066;2013-10-01;0;0;Sim;1;28.9974015568402
BI-01312;F-0066;2013-10-01;0;0;Sim;2;17.137483794506
BI-01312;F-0066;2013-10-01;0;0;Sim;5;10.0209767252939
BI-01312;F-0066;2013-10-01;0;0;Sim;10;7.64788034920405
BI-01312;F-0066;2013-10-01;0;0;Sim;25;6.22624817079617
BI-01312;F-0066;2013-10-01;0;0;Sim;50;5.81728548933637
BI-01312;F-0066;2013-10-01;0;0;Sim;100;5.63088753248054
BI-01312;F-0066;2013-10-01;0;0;Sim;250;5.51960517017855
BI-01316;F-0014;2007-06-07;0;0;Sim;1;39.2159044752202
BI-01316;F-0014;2007-06-07;0;0;Sim;2;21.3884700344419
BI-01316;F-0014;2007-06-07;0;0;Sim;4;12.4747528140527
BI-01317;F-0066;2011-08-01;12;1;Não;1;118.309843481357
BI-01319;F-0066;2011-08-01;12;1;Não;1;104.733395280515
BI-01322;F-0026;1997-07-16;33;1;Não;1;11.0364282812996
BI-01323;F-0026;1997-07-16;33;1;Não;1;10.3854264618329
BI-01325;F-0066;2013-07-07;0;0;Sim;1;20.5872370258676
BI-01325;F-0066;2013-07-07;0;0;Sim;2;11.0225179860118
BI-01325;F-0066;2013-07-07;0;0;Sim;5;5.28313015028683
BI-01325;F-0066;2013-07-07;0;0;Sim;10;3.3718555777502
BI-01325;F-0066;2013-07-07;0;0;Sim;25;2.22286518698219
BI-01325;F-0066;2013-07-07;0;0;Sim;50;1.90849251347908
BI-01325;F-0066;2013-07-07;0;0;Sim;100;1.76660750154404
BI-01325;F-0066;2013-07-07;0;0;Sim;250;1.68036367076
BI-01327;F-0041;2013-08-05;1;30;Não;30;2.54558403765795
BI-01329;F-0062;1995-06-05;800;1;Sim;1;3.14929085314623
BI-01329;F-0072;2012-12-10;16;1;Sim;1;14.363770914129
BI-01333;F-0026;2002-09-20;106;1;Não;1;11.7736739315502
BI-01334;F-0066;1996-02-07;0;0;Sim;25;2.62069963221179
BI-01334;F-0066;1996-02-07;0;0;Sim;50;1.92518486782437
BI-01334;F-0066;1996-02-07;0;0;Sim;75;1.69427396604775
BI-01334;F-0066;1996-02-07;0;0;Sim;100;1.57742748563066
BI-01334;F-0066;1996-02-07;0;0;Sim;290;1.35208070196914
BI-01334;F-0066;1996-02-07;0;0;Sim;325;1.33817040668139
BI-01334;F-0066;1996-02-07;0;0;Sim;350;1.32982422950874
BI-01335;F-0066;1996-02-07;0;0;Sim;25;3.15763703031888
BI-01335;F-0066;1996-02-07;0;0;Sim;50;2.46212226593146
BI-01335;F-0066;1996-02-07;0;0;Sim;75;2.23121136415484
BI-01335;F-0066;1996-02-07;0;0;Sim;100;2.11436488373775
BI-01335;F-0066;1996-02-07;0;0;Sim;290;1.88901810007623
BI-01335;F-0066;1996-02-07;0;0;Sim;325;1.87510780478848
BI-01335;F-0066;1996-02-07;0;0;Sim;350;1.86676162761583
BI-01336;F-0064;2011-11-16;10;0;Sim;15;7.76750888867869
BI-01336;F-0064;2011-11-16;10;0;Sim;20;6.8216088091118
BI-01336;F-0064;2011-11-16;10;0;Sim;25;6.25406876137167
BI-01336;F-0064;2011-11-16;10;0;Sim;30;5.87849078860246
BI-01341;F-0066;2010-06-15;14;1;Não;1;34.7423535106803
BI-01343;F-0066;2013-08-11;0;0;Sim;1;22.1284977437501
BI-01343;F-0066;2013-08-11;0;0;Sim;2;12.5637787038943
BI-01343;F-0066;2013-08-11;0;0;Sim;5;6.82439086816935
BI-01343;F-0066;2013-08-11;0;0;Sim;10;4.91311629563272
BI-01343;F-0066;2013-08-11;0;0;Sim;25;3.76412590486471
BI-01343;F-0066;2013-08-11;0;0;Sim;50;3.4497532313616
BI-01343;F-0066;2013-08-11;0;0;Sim;100;3.30786821942656
BI-01343;F-0066;2013-08-11;0;0;Sim;250;3.22162438864252
BI-01349;F-0066;2013-06-01;0;0;Sim;1;21.8530738970527
BI-01349;F-0066;2013-06-01;0;0;Sim;2;12.2883548571969
BI-01349;F-0066;2013-06-01;0;0;Sim;5;6.55174908052948
BI-01349;F-0066;2013-06-01;0;0;Sim;10;4.63769244893531
BI-01349;F-0066;2013-06-01;0;0;Sim;25;3.48870205816729
BI-01349;F-0066;2013-06-01;0;0;Sim;50;3.17432938466418
BI-01349;F-0066;2013-06-01;0;0;Sim;100;3.03244437272914
BI-01349;F-0066;2013-06-01;0;0;Sim;250;2.94898260100265
BI-01350;F-0066;2013-08-11;0;0;Sim;1;22.5235501299222
BI-01350;F-0066;2013-08-11;0;0;Sim;2;12.9588310900664
BI-01350;F-0066;2013-08-11;0;0;Sim;5;7.2194432543414
BI-01350;F-0066;2013-08-11;0;0;Sim;10;5.30538662274723
BI-01350;F-0066;2013-08-11;0;0;Sim;25;4.15917829103676
BI-01350;F-0066;2013-08-11;0;0;Sim;50;3.8420235584761
BI-01350;F-0066;2013-08-11;0;0;Sim;100;3.70013854654107
BI-01350;F-0066;2013-08-11;0;0;Sim;250;3.61667677481458
BI-01352;F-0066;2013-06-01;0;0;Sim;1;22.0033050861604
BI-01352;F-0066;2013-06-01;0;0;Sim;2;12.4385860463046
BI-01352;F-0066;2013-06-01;0;0;Sim;5;6.69919821057961
BI-01352;F-0066;2013-06-01;0;0;Sim;10;4.78514157898544
BI-01352;F-0066;2013-06-01;0;0;Sim;25;3.63893324727497
BI-01352;F-0066;2013-06-01;0;0;Sim;50;3.32177851471431
BI-01352;F-0066;2013-06-01;0;0;Sim;100;3.17989350277928
BI-01352;F-0066;2013-06-01;0;0;Sim;250;3.09643173105279
BI-01353;F-0013;2009-06-29;5;1;Não;1;8.69115249578518
BI-01356;F-0066;2013-06-01;0;0;Sim;1;21.6305091724487
BI-01356;F-0066;2013-06-01;0;0;Sim;2;12.0657901325929
BI-01356;F-0066;2013-06-01;0;0;Sim;5;6.32640229686796
BI-01356;F-0066;2013-06-01;0;0;Sim;10;4.41234566527378
BI-01356;F-0066;2013-06-01;0;0;Sim;25;3.26613733356332
BI-01356;F-0066;2013-06-01;0;0;Sim;50;2.94898260100265
BI-01356;F-0066;2013-06-01;0;0;Sim;100;2.80987964812517
BI-01356;F-0066;2013-06-01;0;0;Sim;250;2.72363581734113
BI-01357;F-0066;2013-06-01;0;0;Sim;1;21.5553935778949
BI-01357;F-0066;2013-06-01;0;0;Sim;2;11.9906745380391
BI-01357;F-0066;2013-06-01;0;0;Sim;5;6.25128670231412
BI-01357;F-0066;2013-06-01;0;0;Sim;10;4.33723007071994
BI-01357;F-0066;2013-06-01;0;0;Sim;25;3.19102173900948
BI-01357;F-0066;2013-06-01;0;0;Sim;50;2.87386700644881
BI-01357;F-0066;2013-06-01;0;0;Sim;100;2.73476405357133
BI-01357;F-0066;2013-06-01;0;0;Sim;250;2.64852022278729
BI-01358;F-0066;2013-06-01;0;0;Sim;1;21.956010082182
BI-01358;F-0066;2013-06-01;0;0;Sim;2;12.3912910423262
BI-01358;F-0066;2013-06-01;0;0;Sim;5;6.65190320660127
BI-01358;F-0066;2013-06-01;0;0;Sim;10;4.73784657500709
BI-01358;F-0066;2013-06-01;0;0;Sim;25;3.59163824329663
BI-01358;F-0066;2013-06-01;0;0;Sim;50;3.27448351073597
BI-01358;F-0066;2013-06-01;0;0;Sim;100;3.13259849880093
BI-01358;F-0066;2013-06-01;0;0;Sim;250;3.04913672707444
BI-01360;F-0066;2013-09-01;0;0;Sim;1;28.7275418282579
BI-01360;F-0066;2013-09-01;0;0;Sim;2;16.8676240659237
BI-01360;F-0066;2013-09-01;0;0;Sim;5;9.75111699671161
BI-01360;F-0066;2013-09-01;0;0;Sim;10;7.37802062062173
BI-01360;F-0066;2013-09-01;0;0;Sim;25;5.95638844221385
BI-01360;F-0066;2013-09-01;0;0;Sim;50;5.54742576075405
BI-01360;F-0066;2013-09-01;0;0;Sim;100;5.36102780389822
BI-01360;F-0066;2013-09-01;0;0;Sim;250;5.24974544159623
BI-01362;F-0066;2013-09-01;0;0;Sim;1;27.1668066969726
BI-01362;F-0066;2013-09-01;0;0;Sim;2;16.9761243691681
BI-01362;F-0066;2013-09-01;0;0;Sim;5;10.8611585606739
BI-01362;F-0066;2013-09-01;0;0;Sim;10;8.82190927149001
BI-01362;F-0066;2013-09-01;0;0;Sim;25;7.60058534522571
BI-01362;F-0066;2013-09-01;0;0;Sim;50;7.2583920811471
BI-01362;F-0066;2013-09-01;0;0;Sim;100;7.10537883298187
BI-01362;F-0066;2013-09-01;0;0;Sim;250;7.01357088408273
BI-01363;F-0066;2013-09-01;0;0;Sim;1;27.1528964016848
BI-01363;F-0066;2013-09-01;0;0;Sim;2;16.9622140738804
BI-01363;F-0066;2013-09-01;0;0;Sim;5;10.8500303244437
BI-01363;F-0066;2013-09-01;0;0;Sim;10;8.81078103525982
BI-01363;F-0066;2013-09-01;0;0;Sim;25;7.58667504993796
BI-01363;F-0066;2013-09-01;0;0;Sim;50;7.2472638449169
BI-01363;F-0066;2013-09-01;0;0;Sim;100;7.09425059675167
BI-01363;F-0066;2013-09-01;0;0;Sim;250;7.00244264785253
BI-01364;F-0062;2011-04-04;90;0;Sim;5;19.9278890292283
